CET,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Dew_PointC,MeanDew_PointC,Min_DewpointC,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_Pressure,Mean_Sea_Level_Pressure,Min_Sea_Level_Pressure,Max_Wind_SpeedKm/h,Mean_Wind_SpeedKm/h,Precipitationmm,Events,Year,day_of_year,ordinal
2004-08-09,27.0,21.0,15.0,17.0,14.0,11.0,94.0,70.0,44.0,1015,1012,1009,24,14,0.0,Rain,2004,222,731802
2004-08-17,25.0,21.0,17.0,17.0,14.0,11.0,94.0,68.0,41.0,1013,1012,1011,35,13,0.0,Rain,2004,230,731810
2004-08-19,26.0,22.0,18.0,17.0,12.0,6.0,94.0,58.0,28.0,1019,1017,1015,34,18,0.0,Rain,2004,232,731812
2004-09-03,23.0,20.0,17.0,17.0,14.0,12.0,94.0,74.0,53.0,1022,1019,1016,32,6,0.0,Rain-Thunderstorm,2004,247,731827
2004-10-18,16.0,12.0,8.0,11.0,7.0,4.0,94.0,69.0,52.0,1014,1012,1009,14,5,0.0,Rain,2004,292,731872
2004-10-19,20.0,16.0,12.0,16.0,14.0,11.0,100.0,85.0,73.0,1013,1010,1009,26,10,0.0,Rain,2004,293,731873
2004-10-21,19.0,17.0,14.0,15.0,13.0,11.0,94.0,82.0,60.0,1020,1017,1016,19,8,0.0,Rain,2004,295,731875
2004-10-25,15.0,12.0,10.0,13.0,12.0,9.0,100.0,91.0,77.0,1019,1016,1013,16,6,0.0,Rain,2004,299,731879
2004-10-27,12.0,10.0,9.0,11.0,8.0,6.0,100.0,90.0,71.0,1013,1005,999,14,6,0.0,Rain,2004,301,731881
2004-10-28,15.0,11.0,8.0,11.0,8.0,6.0,94.0,81.0,55.0,1005,1003,1002,29,14,0.0,Rain,2004,302,731882
2004-10-29,12.0,9.0,7.0,8.0,6.0,5.0,93.0,81.0,67.0,1007,1004,1002,35,16,0.0,Rain,2004,303,731883
2004-10-30,13.0,9.0,6.0,8.0,6.0,5.0,93.0,84.0,63.0,1010,1007,1006,21,8,0.0,Rain,2004,304,731884
2004-10-31,14.0,10.0,7.0,8.0,7.0,6.0,100.0,86.0,59.0,1013,1010,1009,23,5,0.0,Rain-Thunderstorm,2004,305,731885
2004-11-01,15.0,10.0,6.0,7.0,6.0,3.0,100.0,78.0,48.0,1016,1014,1013,19,5,0.0,Fog,2004,306,731886
2004-11-03,12.0,9.0,6.0,9.0,7.0,5.0,100.0,89.0,82.0,1020,1018,1017,8,3,0.0,Rain,2004,308,731888
2004-11-04,14.0,12.0,10.0,12.0,10.0,9.0,94.0,90.0,77.0,1020,1018,1017,13,5,0.0,Rain-Thunderstorm,2004,309,731889
2004-11-22,12.0,6.0,1.0,7.0,4.0,0.0,100.0,89.0,67.0,1029,1027,1026,8,3,0.0,Fog,2004,327,731907
2004-11-24,15.0,8.0,0.0,5.0,3.0,-1.0,100.0,78.0,48.0,1027,1025,1024,8,3,0.0,Fog,2004,329,731909
2004-11-27,14.0,7.0,0.0,6.0,3.0,-1.0,100.0,82.0,55.0,1028,1025,1022,10,5,0.0,Fog,2004,332,731912
2004-11-29,12.0,9.0,6.0,8.0,6.0,1.0,100.0,86.0,66.0,1018,1016,1015,8,2,0.0,Rain,2004,334,731914
2004-12-01,11.0,8.0,5.0,8.0,6.0,3.0,93.0,84.0,71.0,1004,999,994,34,10,0.0,Rain,2004,336,731916
2004-12-02,8.0,7.0,5.0,5.0,4.0,3.0,93.0,84.0,76.0,1015,1009,1002,16,8,0.0,Rain,2004,337,731917
2004-12-04,11.0,8.0,6.0,6.0,4.0,3.0,87.0,79.0,67.0,1022,1019,1017,21,13,0.0,Rain,2004,339,731919
2004-12-16,13.0,8.0,4.0,7.0,6.0,2.0,100.0,81.0,54.0,1023,1021,1020,13,5,0.0,Rain,2004,351,731931
2004-12-17,15.0,8.0,0.0,6.0,3.0,0.0,100.0,77.0,42.0,1025,1023,1022,24,5,0.0,Fog,2004,352,731932
2004-12-25,8.0,3.0,-2.0,3.0,-2.0,-5.0,100.0,77.0,40.0,1014,1009,1006,27,6,0.0,Fog,2004,360,731940
2005-01-14,14.0,7.0,1.0,5.0,3.0,0.0,100.0,77.0,54.0,1030,1028,1025,10,3,0.0,Fog,2005,14,731960
2005-02-06,6.0,3.0,2.0,4.0,2.0,0.0,93.0,87.0,70.0,1017,1015,1013,27,5,0.0,Rain,2005,37,731983
2005-02-07,7.0,4.0,2.0,4.0,2.0,1.0,100.0,88.0,71.0,1017,1015,1013,27,6,0.0,Rain,2005,38,731984
2005-02-23,4.0,2.0,0.0,2.0,0.0,-1.0,100.0,92.0,81.0,1010,1008,1006,11,5,0.0,Rain-Snow,2005,54,732000
2005-02-24,8.0,4.0,1.0,1.0,-1.0,-5.0,93.0,75.0,46.0,1010,1009,1008,13,6,0.0,Rain,2005,55,732001
2005-03-23,17.0,12.0,7.0,12.0,7.0,3.0,88.0,73.0,48.0,1017,1014,1012,42,10,0.0,Rain,2005,82,732028
2005-03-25,20.0,14.0,9.0,9.0,7.0,3.0,93.0,68.0,33.0,1016,1014,1011,34,13,0.0,Rain,2005,84,732030
2005-03-26,17.0,11.0,6.0,11.0,7.0,3.0,100.0,76.0,45.0,1013,1011,1009,37,11,0.0,Rain,2005,85,732031
2005-03-29,19.0,14.0,11.0,10.0,7.0,2.0,88.0,64.0,34.0,1022,1019,1018,32,19,0.0,Rain,2005,88,732034
2005-04-02,15.0,12.0,10.0,10.0,8.0,6.0,94.0,82.0,55.0,1018,1015,1014,24,13,0.0,Rain-Thunderstorm,2005,92,732038
2005-04-03,17.0,12.0,8.0,9.0,8.0,7.0,100.0,81.0,52.0,1022,1019,1017,23,6,0.0,Rain,2005,93,732039
2005-05-12,21.0,16.0,12.0,11.0,10.0,7.0,94.0,67.0,43.0,1012,1010,1009,40,13,0.0,Rain,2005,132,732078
2005-05-13,19.0,16.0,12.0,11.0,9.0,4.0,94.0,69.0,37.0,1018,1014,1012,37,14,0.0,Rain,2005,133,732079
2005-05-17,20.0,13.0,7.0,7.0,3.0,-1.0,87.0,54.0,26.0,1021,1015,1011,35,11,0.0,Rain,2005,137,732083
2005-05-31,26.0,21.0,16.0,16.0,13.0,9.0,94.0,70.0,36.0,1024,1022,1020,27,10,0.0,Rain,2005,151,732097
2005-09-08,26.0,20.0,14.0,13.0,10.0,4.0,94.0,61.0,26.0,1015,1014,1013,19,5,0.0,Rain,2005,251,732197
2005-10-10,22.0,18.0,15.0,14.0,11.0,8.0,94.0,63.0,41.0,1021,1019,1017,23,6,0.0,Rain-Thunderstorm,2005,283,732229
2005-10-11,21.0,17.0,14.0,14.0,14.0,13.0,100.0,82.0,60.0,1019,1016,1014,13,5,0.0,Rain,2005,284,732230
2005-10-12,21.0,17.0,14.0,15.0,13.0,11.0,94.0,79.0,53.0,1015,1014,1012,32,16,0.0,Rain,2005,285,732231
2005-10-13,15.0,12.0,9.0,12.0,8.0,6.0,94.0,74.0,55.0,1017,1015,1013,24,11,0.0,Rain-Thunderstorm,2005,286,732232
2005-10-14,15.0,12.0,9.0,9.0,7.0,4.0,94.0,74.0,48.0,1019,1017,1017,13,5,0.0,Rain,2005,287,732233
2005-10-18,19.0,17.0,14.0,13.0,11.0,8.0,94.0,75.0,49.0,1016,1015,1014,19,10,0.0,Rain,2005,291,732237
2005-10-20,18.0,13.0,9.0,12.0,9.0,7.0,94.0,79.0,52.0,1018,1016,1015,16,5,0.0,Rain,2005,293,732239
2005-10-21,16.0,13.0,12.0,13.0,11.0,9.0,100.0,83.0,67.0,1016,1015,1014,16,8,0.0,Rain,2005,294,732240
2005-10-22,17.0,14.0,13.0,14.0,13.0,11.0,100.0,88.0,72.0,1016,1014,1013,19,8,0.0,Rain,2005,295,732241
2005-10-23,18.0,14.0,11.0,12.0,11.0,8.0,100.0,82.0,52.0,1024,1020,1015,11,5,0.0,Fog,2005,296,732242
2005-10-27,23.0,16.0,9.0,13.0,9.0,6.0,94.0,66.0,33.0,1019,1017,1015,26,10,0.0,Rain,2005,300,732246
2005-10-28,19.0,16.0,13.0,14.0,13.0,11.0,94.0,84.0,68.0,1018,1017,1013,47,13,0.0,Rain,2005,301,732247
2005-10-29,20.0,15.0,10.0,14.0,12.0,9.0,100.0,87.0,56.0,1020,1018,1017,13,6,0.0,Fog,2005,302,732248
2005-10-30,21.0,17.0,13.0,15.0,12.0,11.0,100.0,82.0,53.0,1017,1014,1012,26,6,0.0,Rain,2005,303,732249
2005-10-31,16.0,13.0,11.0,13.0,11.0,8.0,94.0,78.0,59.0,1022,1016,1012,26,18,0.0,Rain,2005,304,732250
2005-11-09,13.0,9.0,5.0,7.0,2.0,-2.0,93.0,64.0,38.0,1032,1028,1022,34,14,0.0,Rain,2005,313,732259
2005-11-12,12.0,9.0,6.0,6.0,6.0,4.0,93.0,82.0,62.0,1025,1018,1010,19,8,0.0,Rain,2005,316,732262
2005-11-13,7.0,6.0,4.0,5.0,3.0,2.0,93.0,85.0,76.0,1010,1007,1005,14,5,0.0,Rain,2005,317,732263
2005-11-14,8.0,6.0,4.0,7.0,5.0,2.0,100.0,89.0,76.0,1012,1010,1010,13,6,0.0,Rain,2005,318,732264
2005-11-15,7.0,6.0,4.0,7.0,6.0,3.0,100.0,93.0,87.0,1012,1010,1009,16,5,0.0,Rain,2005,319,732265
2005-11-16,9.0,6.0,2.0,8.0,4.0,1.0,100.0,95.0,87.0,1015,1013,1012,11,5,0.0,Fog,2005,320,732266
2005-11-17,10.0,7.0,4.0,7.0,5.0,4.0,100.0,97.0,82.0,1017,1016,1015,8,3,0.0,Fog,2005,321,732267
2005-11-18,11.0,7.0,3.0,8.0,6.0,2.0,100.0,89.0,71.0,1016,1015,1014,10,3,0.0,Fog,2005,322,732268
2005-11-25,10.0,4.0,-1.0,3.0,0.0,-2.0,93.0,73.0,50.0,1019,1009,1000,29,10,0.0,Rain,2005,329,732275
2005-11-26,7.0,3.0,0.0,1.0,-3.0,-7.0,87.0,64.0,37.0,1004,1002,1000,29,16,0.0,Rain,2005,330,732276
2005-11-29,8.0,3.0,-1.0,2.0,-1.0,-2.0,100.0,81.0,53.0,1014,1011,1009,23,6,0.0,Fog,2005,333,732279
2005-12-02,11.0,9.0,8.0,9.0,7.0,2.0,94.0,84.0,66.0,1007,1003,1000,35,21,0.0,Rain,2005,336,732282
2005-12-03,12.0,9.0,6.0,7.0,4.0,0.0,93.0,69.0,47.0,1019,1014,1007,29,19,0.0,Rain,2005,337,732283
2005-12-04,12.0,10.0,8.0,8.0,7.0,7.0,93.0,83.0,72.0,1019,1016,1014,35,18,0.0,Rain,2005,338,732284
2005-12-26,6.0,3.0,0.0,5.0,2.0,-1.0,93.0,92.0,87.0,1016,1011,1006,10,5,0.0,Rain,2005,360,732306
2005-12-27,10.0,8.0,6.0,6.0,5.0,2.0,100.0,80.0,66.0,1008,1006,1005,35,16,0.0,Rain,2005,361,732307
2006-01-06,7.0,4.0,2.0,6.0,3.0,1.0,100.0,92.0,81.0,1011,1009,1007,16,8,0.0,Rain,2006,6,732317
2006-01-07,8.0,6.0,4.0,5.0,4.0,3.0,100.0,90.0,76.0,1014,1012,1010,14,10,0.0,Rain,2006,7,732318
2006-01-08,9.0,7.0,4.0,5.0,4.0,3.0,93.0,84.0,71.0,1022,1017,1014,11,6,0.0,Rain,2006,8,732319
2006-01-09,8.0,6.0,4.0,5.0,4.0,0.0,93.0,84.0,57.0,1026,1023,1022,13,5,0.0,Rain,2006,9,732320
2006-01-15,8.0,6.0,4.0,5.0,3.0,0.0,100.0,84.0,57.0,1023,1020,1016,21,6,0.0,Rain,2006,15,732326
2006-01-16,5.0,3.0,2.0,3.0,2.0,1.0,93.0,90.0,81.0,1019,1016,1015,11,5,0.0,Rain,2006,16,732327
2006-01-20,11.0,6.0,0.0,6.0,3.0,0.0,100.0,87.0,71.0,1027,1025,1022,14,5,0.0,Fog,2006,20,732331
2006-01-21,8.0,4.0,2.0,5.0,3.0,1.0,100.0,88.0,71.0,1027,1026,1025,11,5,0.0,Fog,2006,21,732332
2006-02-15,14.0,7.0,-1.0,5.0,2.0,-2.0,100.0,77.0,48.0,1023,1021,1017,21,6,0.0,Fog,2006,46,732357
2006-02-23,5.0,3.0,1.0,1.0,-1.0,-4.0,93.0,80.0,56.0,1017,1015,1013,23,11,0.0,Rain-Snow,2006,54,732365
2006-02-25,7.0,3.0,0.0,3.0,0.0,-5.0,100.0,83.0,65.0,1009,1007,1003,27,13,0.0,Rain-Snow,2006,56,732367
2006-02-26,6.0,3.0,0.0,2.0,0.0,-2.0,100.0,81.0,61.0,1006,1000,995,34,14,0.0,Rain-Snow,2006,57,732368
2006-03-04,12.0,9.0,7.0,9.0,7.0,5.0,100.0,86.0,72.0,1016,1008,1000,48,21,0.0,Rain,2006,63,732374
2006-03-09,16.0,10.0,5.0,8.0,6.0,2.0,100.0,70.0,48.0,1023,1020,1018,37,10,0.0,Fog,2006,68,732379
2006-03-17,15.0,11.0,7.0,10.0,7.0,6.0,94.0,79.0,55.0,1011,1008,1004,21,8,0.0,Rain,2006,76,732387
2006-03-18,14.0,12.0,10.0,10.0,8.0,8.0,94.0,84.0,67.0,1005,1002,1000,24,16,0.0,Rain,2006,77,732388
2006-03-19,14.0,10.0,7.0,9.0,6.0,2.0,94.0,75.0,44.0,1006,1004,1001,34,18,0.0,Rain,2006,78,732389
2006-03-20,13.0,9.0,5.0,7.0,6.0,3.0,100.0,79.0,54.0,1008,1007,1005,27,11,0.0,Rain,2006,79,732390
2006-03-21,14.0,11.0,8.0,7.0,6.0,3.0,93.0,73.0,51.0,1009,1007,1006,27,11,0.0,Rain,2006,80,732391
2006-04-05,17.0,12.0,7.0,10.0,7.0,4.0,88.0,66.0,45.0,1009,1008,1007,27,16,0.0,Rain,2006,95,732406
2006-04-06,16.0,13.0,10.0,10.0,8.0,6.0,94.0,79.0,55.0,1012,1009,1007,29,10,0.0,Rain,2006,96,732407
2006-04-08,19.0,12.0,5.0,10.0,7.0,4.0,100.0,70.0,37.0,1017,1015,1012,11,6,0.0,Fog,2006,98,732409
2006-04-15,19.0,16.0,12.0,12.0,8.0,3.0,94.0,69.0,37.0,1019,1015,1012,32,19,0.0,Rain,2006,105,732416
2006-04-17,15.0,12.0,9.0,8.0,6.0,3.0,87.0,70.0,51.0,1017,1014,1013,24,10,0.0,Rain,2006,107,732418
2006-04-21,18.0,14.0,11.0,11.0,8.0,6.0,94.0,73.0,49.0,1014,1011,1009,40,19,0.0,Rain,2006,111,732422
2006-04-22,18.0,12.0,7.0,11.0,9.0,6.0,94.0,83.0,49.0,1014,1013,1011,26,8,0.0,Rain-Thunderstorm,2006,112,732423
2006-05-03,19.0,16.0,13.0,13.0,8.0,2.0,94.0,62.0,32.0,1013,1011,1009,23,8,0.0,Rain,2006,123,732434
2006-05-04,20.0,17.0,13.0,13.0,12.0,10.0,94.0,80.0,56.0,1018,1014,1012,24,6,0.0,Rain,2006,124,732435
2006-05-05,20.0,17.0,13.0,12.0,11.0,8.0,94.0,75.0,46.0,1022,1020,1018,27,6,0.0,Rain,2006,125,732436
2006-05-12,26.0,18.0,11.0,12.0,11.0,8.0,94.0,62.0,32.0,1019,1017,1015,21,10,0.0,Rain,2006,132,732443
2006-06-16,27.0,20.0,14.0,14.0,12.0,8.0,94.0,62.0,30.0,1018,1017,1015,23,8,0.0,Rain,2006,167,732478
2006-06-17,27.0,21.0,16.0,15.0,12.0,7.0,94.0,65.0,32.0,1017,1016,1014,27,11,0.0,Rain-Thunderstorm,2006,168,732479
2006-08-17,23.0,19.0,15.0,14.0,10.0,6.0,94.0,60.0,33.0,1010,1007,1006,32,21,0.0,Rain,2006,229,732540
2006-08-18,23.0,17.0,11.0,11.0,8.0,5.0,88.0,56.0,31.0,1016,1013,1011,39,16,0.0,Rain,2006,230,732541
2006-08-19,25.0,18.0,10.0,11.0,8.0,4.0,100.0,64.0,26.0,1022,1019,1016,13,6,0.0,Fog,2006,231,732542
2006-09-13,26.0,20.0,14.0,14.0,10.0,5.0,88.0,57.0,26.0,1016,1012,1008,29,10,0.0,Rain,2006,256,732567
2006-09-24,19.0,16.0,12.0,12.0,10.0,7.0,88.0,71.0,46.0,1013,1012,1011,39,13,0.0,Rain,2006,267,732578
2006-10-16,23.0,17.0,12.0,13.0,10.0,8.0,88.0,64.0,38.0,1017,1014,1011,32,13,0.0,Rain,2006,289,732600
2006-10-17,16.0,13.0,12.0,13.0,12.0,11.0,100.0,91.0,77.0,1013,1012,1012,24,13,0.0,Rain,2006,290,732601
2006-10-18,17.0,14.0,13.0,13.0,12.0,11.0,100.0,85.0,68.0,1012,1007,1005,35,13,0.0,Rain,2006,291,732602
2006-10-19,16.0,14.0,13.0,12.0,11.0,10.0,94.0,81.0,72.0,1009,1006,1005,34,16,0.0,Rain,2006,292,732603
2006-10-20,16.0,14.0,13.0,14.0,13.0,11.0,94.0,89.0,82.0,1009,1007,1005,23,13,0.0,Rain,2006,293,732604
2006-10-21,18.0,14.0,12.0,14.0,11.0,9.0,100.0,83.0,56.0,1014,1012,1009,24,8,0.0,Fog,2006,294,732605
2006-10-22,18.0,14.0,12.0,16.0,13.0,10.0,94.0,84.0,72.0,1014,1010,1007,29,11,0.0,Rain,2006,295,732606
2006-10-24,17.0,13.0,10.0,15.0,12.0,9.0,94.0,89.0,77.0,1015,1013,1010,16,10,0.0,Fog-Rain,2006,297,732608
2006-10-26,19.0,16.0,13.0,13.0,12.0,9.0,94.0,80.0,52.0,1018,1010,1005,27,14,0.0,Rain,2006,299,732610
2006-11-02,19.0,14.0,10.0,14.0,11.0,9.0,100.0,85.0,56.0,1019,1018,1017,14,5,0.0,Rain,2006,306,732617
2006-11-03,14.0,12.0,11.0,14.0,12.0,10.0,100.0,94.0,88.0,1020,1018,1017,19,6,0.0,Rain,2006,307,732618
2006-11-04,13.0,12.0,11.0,12.0,11.0,11.0,100.0,97.0,88.0,1025,1022,1020,10,6,0.0,Rain,2006,308,732619
2006-11-05,14.0,12.0,10.0,11.0,10.0,9.0,94.0,86.0,77.0,1028,1026,1025,19,10,0.0,Rain,2006,309,732620
2006-11-07,14.0,13.0,12.0,13.0,12.0,9.0,100.0,90.0,72.0,1023,1021,1019,16,6,0.0,Rain,2006,311,732622
2006-11-08,17.0,14.0,12.0,13.0,12.0,11.0,100.0,87.0,72.0,1027,1023,1020,11,8,0.0,Rain,2006,312,732623
2006-11-15,16.0,10.0,4.0,9.0,6.0,2.0,93.0,78.0,51.0,1019,1016,1012,14,6,0.0,Rain,2006,319,732630
2006-11-16,14.0,12.0,10.0,12.0,10.0,6.0,94.0,89.0,76.0,1013,1009,1007,34,18,0.0,Rain,2006,320,732631
2006-11-18,12.0,10.0,9.0,10.0,8.0,5.0,94.0,87.0,76.0,1025,1022,1019,14,11,0.0,Rain,2006,322,732633
2006-11-26,11.0,8.0,6.0,8.0,7.0,5.0,100.0,90.0,67.0,1024,1020,1015,10,3,0.0,Fog,2006,330,732641
2006-11-28,11.0,8.0,5.0,7.0,6.0,4.0,93.0,87.0,71.0,1027,1024,1022,10,3,0.0,Rain,2006,332,732643
2006-12-03,11.0,8.0,5.0,8.0,7.0,4.0,100.0,87.0,71.0,1025,1023,1021,23,8,0.0,Fog,2006,337,732648
2006-12-05,14.0,10.0,6.0,11.0,9.0,4.0,94.0,84.0,59.0,1026,1018,1010,34,18,0.0,Rain,2006,339,732650
2006-12-07,10.0,6.0,2.0,8.0,4.0,1.0,93.0,86.0,62.0,1024,1020,1015,16,10,0.0,Rain,2006,341,732652
2007-01-07,8.0,3.0,-2.0,4.0,2.0,-3.0,100.0,90.0,70.0,1030,1028,1026,14,6,0.0,Fog,2007,7,732683
2007-01-10,5.0,3.0,2.0,3.0,2.0,2.0,100.0,94.0,87.0,1033,1028,1025,10,6,0.0,Fog,2007,10,732686
2007-01-15,11.0,6.0,1.0,5.0,2.0,-1.0,93.0,77.0,58.0,1028,1026,1024,10,5,0.0,Rain,2007,15,732691
2007-01-20,15.0,8.0,1.0,8.0,4.0,0.0,100.0,86.0,63.0,1032,1028,1026,10,3,0.0,Fog,2007,20,732696
2007-01-22,8.0,4.0,2.0,4.0,2.0,-1.0,100.0,83.0,57.0,1016,1010,1007,39,13,0.0,Fog-Rain,2007,22,732698
2007-01-29,8.0,6.0,4.0,5.0,2.0,-2.0,93.0,74.0,61.0,1024,1020,1017,13,10,0.0,Rain,2007,29,732705
2007-01-30,9.0,6.0,2.0,5.0,4.0,0.0,100.0,85.0,54.0,1022,1019,1018,14,6,0.0,Fog-Rain,2007,30,732706
2007-02-03,8.0,7.0,5.0,6.0,4.0,2.0,93.0,86.0,76.0,1025,1023,1022,13,6,0.0,Rain,2007,34,732710
2007-02-04,11.0,7.0,3.0,6.0,4.0,2.0,100.0,84.0,67.0,1024,1023,1022,10,5,0.0,Fog,2007,35,732711
2007-02-05,11.0,8.0,6.0,6.0,6.0,4.0,100.0,88.0,67.0,1023,1020,1017,19,3,0.0,Rain,2007,36,732712
2007-02-06,11.0,8.0,6.0,6.0,5.0,3.0,100.0,84.0,58.0,1016,1012,1009,14,3,0.0,Fog,2007,37,732713
2007-02-08,10.0,8.0,7.0,9.0,7.0,5.0,100.0,91.0,76.0,1010,1007,1005,16,10,0.0,Rain,2007,39,732715
2007-02-16,20.0,11.0,3.0,8.0,2.0,-1.0,87.0,64.0,26.0,1019,1011,1003,47,13,0.0,Rain-Thunderstorm,2007,47,732723
2007-02-17,12.0,9.0,7.0,6.0,3.0,0.0,87.0,69.0,47.0,1016,1013,1010,27,18,0.0,Rain,2007,48,732724
2007-02-20,8.0,7.0,6.0,5.0,4.0,3.0,93.0,82.0,71.0,1013,1010,1009,19,6,0.0,Rain,2007,51,732727
2007-02-21,13.0,7.0,0.0,4.0,2.0,-3.0,100.0,74.0,43.0,1017,1015,1013,23,8,0.0,Fog,2007,52,732728
2007-02-23,12.0,10.0,8.0,8.0,7.0,4.0,93.0,80.0,62.0,1019,1017,1016,29,19,0.0,Rain,2007,54,732730
2007-02-25,15.0,10.0,6.0,8.0,4.0,-2.0,93.0,71.0,33.0,1023,1020,1018,37,16,0.0,Rain,2007,56,732732
2007-03-06,10.0,8.0,5.0,8.0,3.0,0.0,93.0,71.0,58.0,1025,1022,1020,24,10,0.0,Rain,2007,65,732741
2007-03-27,11.0,9.0,6.0,7.0,6.0,3.0,93.0,83.0,66.0,1012,1011,1010,21,10,0.0,Rain,2007,86,732762
2007-03-31,12.0,9.0,7.0,6.0,4.0,1.0,87.0,71.0,50.0,1014,1011,1009,27,16,0.0,Rain-Thunderstorm,2007,90,732766
2007-04-01,12.0,8.0,4.0,6.0,3.0,1.0,93.0,73.0,51.0,1010,1009,1007,23,8,0.0,Rain-Thunderstorm,2007,91,732767
2007-04-02,12.0,7.0,3.0,5.0,4.0,1.0,100.0,78.0,50.0,1015,1012,1010,14,6,0.0,Rain,2007,92,732768
2007-04-04,13.0,8.0,3.0,7.0,2.0,-3.0,93.0,73.0,44.0,1013,1011,1008,29,10,0.0,Rain,2007,94,732770
2007-04-06,13.0,10.0,7.0,7.0,4.0,2.0,93.0,76.0,62.0,1016,1015,1013,27,16,0.0,Rain-Thunderstorm,2007,96,732772
2007-04-07,12.0,8.0,4.0,6.0,4.0,1.0,93.0,81.0,50.0,1020,1017,1016,21,8,0.0,Rain,2007,97,732773
2007-04-09,15.0,10.0,5.0,9.0,6.0,3.0,94.0,76.0,55.0,1019,1017,1015,16,8,0.0,Rain,2007,99,732775
2007-04-11,18.0,13.0,8.0,9.0,7.0,6.0,93.0,72.0,45.0,1020,1017,1013,21,5,0.0,Thunderstorm,2007,101,732777
2007-04-12,16.0,12.0,9.0,10.0,8.0,6.0,94.0,79.0,55.0,1016,1014,1012,29,6,0.0,Rain-Thunderstorm,2007,102,732778
2007-04-13,17.0,13.0,9.0,9.0,8.0,6.0,94.0,76.0,48.0,1017,1014,1012,14,6,0.0,Rain,2007,103,732779
2007-04-16,22.0,14.0,7.0,9.0,7.0,4.0,93.0,67.0,35.0,1022,1020,1017,29,8,0.0,Rain,2007,106,732782
2007-04-17,22.0,14.0,8.0,10.0,8.0,6.0,93.0,73.0,38.0,1021,1019,1017,29,6,0.0,Rain-Thunderstorm,2007,107,732783
2007-04-18,22.0,13.0,6.0,9.0,7.0,3.0,100.0,65.0,29.0,1019,1017,1015,13,5,0.0,Rain,2007,108,732784
2007-04-25,17.0,13.0,11.0,12.0,9.0,6.0,100.0,76.0,52.0,1016,1014,1013,42,6,0.0,Rain,2007,115,732791
2007-04-26,13.0,11.0,10.0,11.0,9.0,5.0,100.0,86.0,58.0,1015,1013,1011,19,6,0.0,Rain,2007,116,732792
2007-04-27,17.0,13.0,9.0,9.0,8.0,5.0,94.0,79.0,45.0,1018,1016,1015,21,6,0.0,Rain-Thunderstorm,2007,117,732793
2007-04-28,18.0,12.0,7.0,9.0,7.0,6.0,93.0,77.0,48.0,1018,1017,1015,23,6,0.0,Rain-Thunderstorm,2007,118,732794
2007-04-30,16.0,12.0,9.0,10.0,7.0,2.0,94.0,73.0,42.0,1015,1012,1010,29,11,0.0,Rain,2007,120,732796
2007-05-02,13.0,10.0,7.0,11.0,7.0,1.0,94.0,82.0,50.0,1011,1008,1006,23,13,0.0,Rain,2007,122,732798
2007-05-03,16.0,12.0,8.0,10.0,7.0,5.0,94.0,77.0,55.0,1011,1008,1006,23,6,0.0,Rain,2007,123,732799
2007-05-22,23.0,18.0,13.0,16.0,12.0,10.0,88.0,69.0,53.0,1016,1013,1011,50,10,0.0,Rain-Thunderstorm,2007,142,732818
2007-05-23,21.0,16.0,12.0,15.0,13.0,10.0,100.0,84.0,64.0,1018,1015,1012,23,10,0.0,Rain,2007,143,732819
2007-05-24,17.0,13.0,11.0,13.0,11.0,9.0,94.0,88.0,63.0,1015,1013,1012,16,8,0.0,Rain-Thunderstorm,2007,144,732820
2007-05-25,15.0,11.0,8.0,12.0,10.0,8.0,100.0,91.0,72.0,1013,1012,1010,14,5,0.0,Fog-Rain,2007,145,732821
2007-05-26,18.0,13.0,8.0,12.0,10.0,7.0,100.0,82.0,55.0,1011,1010,1009,26,6,0.0,Rain-Thunderstorm,2007,146,732822
2007-06-10,24.0,19.0,15.0,15.0,11.0,5.0,100.0,61.0,29.0,1018,1017,1015,26,11,0.0,Rain-Thunderstorm,2007,161,732837
2007-06-14,21.0,18.0,16.0,15.0,11.0,7.0,94.0,64.0,43.0,1013,1011,1010,35,19,0.0,Rain,2007,165,732841
2007-06-16,21.0,18.0,16.0,16.0,15.0,13.0,94.0,84.0,68.0,1015,1014,1013,21,14,0.0,Rain,2007,167,732843
2007-06-17,21.0,18.0,15.0,16.0,14.0,12.0,100.0,80.0,56.0,1014,1013,1011,23,13,0.0,Rain,2007,168,732844
2007-09-14,24.0,19.0,15.0,14.0,13.0,10.0,88.0,65.0,44.0,1022,1020,1018,19,6,0.0,Thunderstorm,2007,257,732933
2007-09-21,24.0,20.0,17.0,15.0,13.0,10.0,88.0,64.0,44.0,1023,1021,1020,19,6,0.0,Rain-Thunderstorm,2007,264,732940
2007-09-22,26.0,19.0,12.0,15.0,12.0,9.0,94.0,67.0,34.0,1023,1021,1019,23,6,0.0,Rain,2007,265,732941
2007-10-01,20.0,18.0,15.0,15.0,12.0,10.0,94.0,71.0,56.0,1022,1021,1020,21,8,0.0,Rain,2007,274,732950
2007-10-02,23.0,17.0,12.0,14.0,13.0,11.0,100.0,76.0,47.0,1022,1019,1015,16,6,0.0,Rain-Thunderstorm,2007,275,732951
2007-10-03,20.0,17.0,13.0,14.0,13.0,10.0,100.0,87.0,60.0,1017,1014,1012,27,10,0.0,Rain-Thunderstorm,2007,276,732952
